id,Gender,Customer Type,Type of Travel,Class,Flight Distance,Age,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
55394,Male,Loyal Customer,Business travel,Eco Plus,594,10,2,3,3,3,2,2,1,2,4,1,3,2,3,2,3,8,neutral or dissatisfied
31182,Male,Loyal Customer,Personal Travel,Eco,1620,61,2,4,1,2,2,1,1,2,4,3,3,5,5,2,1,4,neutral or dissatisfied
3217,Male,disloyal Customer,Business travel,Business,1187,46,4,5,5,1,5,4,5,5,5,5,5,5,4,5,0,0,neutral or dissatisfied
547,Male,Loyal Customer,Business travel,Business,309,50,5,5,5,5,3,5,5,4,4,4,4,5,4,4,0,10,satisfied
99552,Female,Loyal Customer,Business travel,Business,829,25,2,2,2,2,5,5,5,5,3,3,4,3,5,5,0,0,satisfied
10201,Female,Loyal Customer,Business travel,Business,429,51,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0,satisfied
106421,Male,Loyal Customer,Personal Travel,Eco,674,39,2,4,3,1,3,3,3,3,4,2,4,5,5,3,45,26,neutral or dissatisfied
9550,Female,Loyal Customer,Business travel,Business,3632,42,1,1,1,1,5,5,5,5,5,5,4,5,4,5,189,153,satisfied
25459,Female,Loyal Customer,Business travel,Eco Plus,669,28,2,4,5,5,2,2,2,2,4,4,4,3,4,2,2,0,neutral or dissatisfied
49239,Male,Loyal Customer,Business travel,Business,3970,31,2,2,2,2,5,5,5,5,3,5,4,5,1,5,0,11,satisfied
57116,Female,disloyal Customer,Business travel,Eco,1222,29,3,3,3,2,1,3,1,1,3,2,3,2,3,1,1,0,neutral or dissatisfied
113671,Female,Loyal Customer,Personal Travel,Eco,236,13,1,4,0,5,4,0,4,4,5,4,4,5,4,4,18,22,neutral or dissatisfied
73809,Female,Loyal Customer,Personal Travel,Eco Plus,192,18,3,5,3,3,2,3,2,2,3,3,4,3,4,2,0,0,neutral or dissatisfied
74632,Female,disloyal Customer,Business travel,Eco,771,39,3,3,3,1,5,3,1,5,3,3,1,3,4,5,0,0,neutral or dissatisfied
92577,Male,Loyal Customer,Business travel,Eco Plus,592,80,5,3,3,3,5,5,5,5,3,5,3,5,2,5,0,0,satisfied
33319,Male,disloyal Customer,Business travel,Eco,1028,23,2,2,2,4,1,2,1,1,4,1,4,2,5,1,0,0,neutral or dissatisfied
37591,Male,disloyal Customer,Business travel,Eco,550,72,1,2,1,3,1,1,1,1,3,2,3,4,3,1,3,0,neutral or dissatisfied
43817,Male,Loyal Customer,Business travel,Business,3375,58,4,5,5,5,1,2,3,4,4,4,4,4,4,2,0,0,neutral or dissatisfied
22980,Male,Loyal Customer,Business travel,Business,417,39,3,3,3,3,1,5,3,3,3,4,3,5,3,1,0,10,satisfied
49997,Female,Loyal Customer,Business travel,Eco,262,44,2,3,3,3,1,4,3,3,3,2,3,1,3,3,22,8,neutral or dissatisfied
95988,Male,Loyal Customer,Business travel,Business,3655,46,2,2,2,2,4,4,4,3,3,3,3,5,3,3,1,0,satisfied
120644,Female,Loyal Customer,Business travel,Business,280,36,1,1,1,1,4,5,4,5,5,5,5,5,5,5,3,0,satisfied
91603,Male,Loyal Customer,Business travel,Business,1340,42,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0,0,satisfied
86894,Female,Loyal Customer,Business travel,Business,3069,42,0,0,0,5,3,4,5,5,5,5,5,3,5,3,36,46,satisfied
86782,Male,Loyal Customer,Business travel,Business,2236,30,1,1,3,1,4,4,4,4,3,2,4,4,5,4,29,31,satisfied
23990,Male,Loyal Customer,Business travel,Business,427,46,3,3,3,3,1,3,1,4,4,4,4,2,4,2,25,26,satisfied
83224,Female,Loyal Customer,Business travel,Business,1956,28,2,2,2,2,5,5,5,5,3,3,5,3,5,5,0,0,satisfied
26572,Female,Loyal Customer,Business travel,Eco,581,48,5,5,5,5,4,1,3,5,5,5,5,1,5,1,0,0,satisfied
120787,Male,Loyal Customer,Personal Travel,Eco,678,43,3,5,3,1,3,3,3,3,3,4,4,3,4,3,0,0,neutral or dissatisfied
121379,Male,Loyal Customer,Business travel,Business,2279,21,2,2,2,2,5,5,5,5,4,2,3,5,4,5,2,0,satisfied
33021,Female,Loyal Customer,Personal Travel,Eco,101,17,5,5,5,5,4,5,4,4,5,1,5,2,2,4,0,0,satisfied
72501,Male,Loyal Customer,Business travel,Business,3442,31,1,2,2,2,1,1,1,1,3,2,4,3,3,1,0,0,neutral or dissatisfied
84106,Male,Loyal Customer,Personal Travel,Business,2036,12,3,4,3,2,5,3,5,5,5,2,5,5,4,5,0,19,neutral or dissatisfied
26817,Male,Loyal Customer,Business travel,Eco,224,38,5,4,4,4,5,5,5,5,1,5,1,5,5,5,0,9,satisfied
41562,Female,disloyal Customer,Business travel,Eco,1064,22,5,5,5,2,4,5,4,4,4,1,2,2,4,4,0,0,satisfied
18297,Male,Loyal Customer,Personal Travel,Eco,645,58,1,4,0,4,4,0,3,4,2,3,1,2,4,4,0,0,neutral or dissatisfied
8603,Male,disloyal Customer,Business travel,Business,109,38,3,3,3,1,3,3,3,3,4,4,4,4,4,3,0,0,neutral or dissatisfied
35798,Male,Loyal Customer,Business travel,Eco Plus,200,22,4,2,2,2,4,4,3,4,4,3,3,2,1,4,0,0,satisfied
6002,Female,Loyal Customer,Business travel,Business,3319,46,1,1,1,1,4,5,5,4,4,4,4,3,4,3,10,10,satisfied
59342,Male,disloyal Customer,Business travel,Eco,797,10,4,4,4,2,4,4,4,4,5,5,4,5,4,4,0,0,satisfied
4385,Female,Loyal Customer,Personal Travel,Eco,607,35,4,5,4,4,1,4,1,1,5,2,4,4,5,1,8,0,neutral or dissatisfied
116225,Female,Loyal Customer,Personal Travel,Eco,373,29,2,0,5,4,3,5,1,3,5,2,1,1,2,3,0,0,neutral or dissatisfied
22689,Female,Loyal Customer,Business travel,Eco,579,23,1,3,3,3,1,1,2,1,2,5,4,3,3,1,0,0,neutral or dissatisfied
125825,Male,disloyal Customer,Business travel,Eco,861,18,4,4,4,4,1,4,1,1,3,5,4,5,5,1,37,29,neutral or dissatisfied
98871,Female,Loyal Customer,Business travel,Business,991,53,4,4,4,4,4,5,5,4,4,4,4,5,4,5,8,8,satisfied
89038,Male,Loyal Customer,Business travel,Business,1919,53,2,2,2,2,3,4,5,3,3,4,3,4,3,5,0,1,satisfied
17891,Female,Loyal Customer,Business travel,Eco Plus,371,41,4,2,2,2,3,3,1,4,4,4,4,3,4,4,0,0,satisfied
74524,Male,Loyal Customer,Business travel,Business,3814,47,2,2,2,2,4,5,4,3,3,3,3,5,3,4,20,7,satisfied
63105,Male,Loyal Customer,Business travel,Eco Plus,462,39,2,1,1,1,2,2,2,2,2,3,3,4,4,2,12,11,neutral or dissatisfied
84231,Male,Loyal Customer,Personal Travel,Eco,432,69,2,2,2,3,5,2,5,5,4,5,4,2,3,5,7,11,neutral or dissatisfied
57047,Female,Loyal Customer,Business travel,Business,2133,41,4,4,4,4,2,4,5,4,4,4,4,4,4,4,6,0,satisfied
103484,Male,disloyal Customer,Business travel,Eco,440,26,2,2,2,3,3,2,3,3,3,3,3,1,4,3,36,18,neutral or dissatisfied
47208,Female,Loyal Customer,Personal Travel,Eco,748,53,3,4,3,1,4,3,2,2,2,3,4,1,2,1,0,0,neutral or dissatisfied
77889,Female,Loyal Customer,Business travel,Business,3670,60,2,2,2,2,3,5,4,5,5,5,5,4,5,3,0,0,satisfied
30772,Male,Loyal Customer,Personal Travel,Business,895,59,2,2,2,3,4,3,3,1,1,2,1,2,1,2,12,14,neutral or dissatisfied
83063,Female,Loyal Customer,Business travel,Business,957,54,1,1,1,1,4,4,4,5,5,5,5,5,5,3,10,12,satisfied
104422,Female,Loyal Customer,Business travel,Eco,1036,55,3,5,3,5,5,3,4,3,3,3,3,3,3,3,50,48,neutral or dissatisfied
71837,Female,Loyal Customer,Business travel,Eco,1846,66,2,1,1,1,1,3,3,2,2,2,2,4,2,4,1,7,neutral or dissatisfied
53560,Male,Loyal Customer,Business travel,Business,2508,18,2,2,2,2,3,4,3,3,1,3,5,3,5,3,0,0,satisfied
57582,Female,disloyal Customer,Business travel,Eco,997,57,2,2,2,3,2,2,2,2,4,1,3,1,4,2,0,0,neutral or dissatisfied
107222,Male,Loyal Customer,Business travel,Business,1751,51,1,1,1,1,5,4,5,5,5,5,5,4,5,5,3,13,satisfied
68931,Male,Loyal Customer,Business travel,Business,646,26,3,3,3,3,4,4,4,4,3,4,4,3,5,4,0,0,satisfied
72939,Female,Loyal Customer,Business travel,Business,3935,46,2,2,2,2,4,4,4,4,4,5,4,3,4,5,0,0,satisfied
16446,Female,disloyal Customer,Business travel,Eco,529,15,1,2,1,4,2,1,2,2,3,4,4,3,4,2,0,0,neutral or dissatisfied
111201,Female,Loyal Customer,Business travel,Business,1506,52,1,1,1,1,2,4,5,4,4,4,4,5,4,4,74,70,satisfied
9117,Male,Loyal Customer,Business travel,Business,765,60,4,4,4,4,4,4,4,4,4,4,4,2,4,4,0,0,neutral or dissatisfied
35381,Female,Loyal Customer,Business travel,Business,572,56,5,5,5,5,2,4,4,2,2,2,2,2,2,2,6,0,satisfied
127646,Male,Loyal Customer,Personal Travel,Eco,1773,19,2,2,2,2,5,2,5,5,3,3,1,3,2,5,0,0,neutral or dissatisfied
42912,Male,Loyal Customer,Personal Travel,Eco,368,26,4,3,4,4,4,4,3,4,4,2,3,2,3,4,0,0,neutral or dissatisfied
29558,Female,disloyal Customer,Business travel,Eco,1088,43,3,3,3,1,2,3,3,2,4,4,3,3,2,2,0,0,neutral or dissatisfied
88773,Male,Loyal Customer,Business travel,Business,3016,58,4,4,4,4,4,4,4,5,5,5,5,3,5,4,0,0,satisfied
46899,Female,Loyal Customer,Business travel,Business,959,15,3,4,4,4,3,2,3,3,1,1,3,2,3,3,0,0,neutral or dissatisfied
65029,Male,Loyal Customer,Personal Travel,Eco,469,42,1,4,1,2,3,1,1,3,2,3,2,3,2,3,0,1,neutral or dissatisfied
40161,Female,Loyal Customer,Personal Travel,Business,402,41,1,3,1,3,3,4,2,3,3,1,3,2,3,2,0,0,neutral or dissatisfied
2826,Female,Loyal Customer,Business travel,Business,491,31,4,4,5,4,4,4,4,4,5,3,4,3,4,4,67,58,satisfied
105820,Male,Loyal Customer,Personal Travel,Eco,787,12,1,5,1,2,5,1,5,5,5,5,5,5,5,5,21,0,neutral or dissatisfied
38394,Male,Loyal Customer,Business travel,Eco Plus,1626,34,4,5,5,5,4,4,4,4,5,1,3,5,5,4,0,0,satisfied
90252,Male,Loyal Customer,Business travel,Business,3005,57,2,2,2,2,5,5,4,5,5,5,5,5,5,5,6,1,satisfied
129044,Male,Loyal Customer,Business travel,Business,1744,39,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0,satisfied
30096,Female,Loyal Customer,Personal Travel,Eco,539,30,2,5,2,4,5,2,5,5,4,5,4,4,5,5,0,0,neutral or dissatisfied
11819,Female,disloyal Customer,Business travel,Eco,986,22,3,4,4,3,3,4,1,3,3,4,3,1,2,3,40,37,neutral or dissatisfied
75568,Male,Loyal Customer,Business travel,Business,3718,39,3,4,3,4,3,4,3,3,3,3,3,3,3,4,8,2,neutral or dissatisfied
76505,Male,Loyal Customer,Business travel,Business,547,58,2,2,2,2,4,5,4,5,5,5,5,3,5,5,0,0,satisfied
128033,Male,Loyal Customer,Business travel,Business,1440,49,1,1,1,1,5,4,5,5,5,5,5,3,5,3,0,1,satisfied
26218,Female,Loyal Customer,Personal Travel,Eco,404,63,2,1,2,3,4,4,4,5,5,2,5,4,5,2,14,8,neutral or dissatisfied
79254,Female,Loyal Customer,Business travel,Eco,1598,43,2,1,2,1,2,3,3,2,2,2,2,4,2,1,0,0,neutral or dissatisfied
46479,Female,Loyal Customer,Personal Travel,Business,251,58,2,5,2,2,1,2,3,1,1,2,1,1,1,5,0,0,neutral or dissatisfied
123987,Female,disloyal Customer,Business travel,Business,184,26,4,0,4,5,2,4,2,2,5,5,4,4,5,2,0,0,satisfied
18973,Female,Loyal Customer,Business travel,Eco Plus,500,52,5,3,5,3,5,2,2,5,5,5,5,4,5,3,0,0,satisfied
111837,Male,disloyal Customer,Business travel,Business,804,10,3,3,2,3,5,2,5,5,3,2,3,1,3,5,0,0,neutral or dissatisfied
57233,Male,Loyal Customer,Business travel,Business,1514,32,4,4,5,4,5,5,5,5,3,3,5,5,5,5,36,37,satisfied
66092,Male,Loyal Customer,Business travel,Eco Plus,1055,25,4,4,1,1,4,4,1,4,3,1,3,4,3,4,0,4,neutral or dissatisfied
797,Male,disloyal Customer,Business travel,Business,312,27,1,1,1,2,1,5,5,4,5,5,5,5,3,5,175,174,neutral or dissatisfied
11888,Female,Loyal Customer,Personal Travel,Eco Plus,912,15,2,5,2,1,1,2,1,1,3,5,5,5,5,1,0,0,neutral or dissatisfied
48115,Female,disloyal Customer,Business travel,Eco,391,25,4,0,4,5,3,4,4,3,2,1,2,3,2,3,0,0,satisfied
89319,Female,Loyal Customer,Business travel,Business,1587,40,5,3,5,5,3,5,4,4,4,4,4,4,4,3,43,38,satisfied
95757,Male,Loyal Customer,Personal Travel,Eco,237,21,4,5,4,4,2,4,2,2,4,2,4,4,4,2,2,0,satisfied
10174,Male,Loyal Customer,Business travel,Business,3074,42,2,2,2,2,1,3,3,2,2,2,2,2,2,1,0,0,neutral or dissatisfied
89401,Female,Loyal Customer,Business travel,Business,134,46,4,4,4,4,3,5,4,5,5,5,5,5,5,4,0,0,satisfied
2126,Male,Loyal Customer,Business travel,Business,431,50,3,3,3,3,5,5,4,3,3,4,3,4,3,4,0,0,satisfied
94702,Female,disloyal Customer,Business travel,Eco,239,48,4,2,4,3,1,4,1,1,1,2,4,2,4,1,15,7,neutral or dissatisfied
68341,Male,Loyal Customer,Business travel,Business,1598,47,4,4,4,4,2,3,4,5,5,5,5,5,5,5,127,117,satisfied
9930,Male,Loyal Customer,Business travel,Business,457,46,1,1,1,1,5,4,4,5,5,5,5,3,5,5,0,0,satisfied
87445,Male,disloyal Customer,Business travel,Business,373,25,5,0,5,4,2,0,4,2,3,5,5,4,5,2,0,2,satisfied
118167,Female,Loyal Customer,Business travel,Business,1444,35,3,3,1,3,5,4,4,4,4,4,4,3,4,4,18,5,satisfied
120643,Female,disloyal Customer,Business travel,Eco,280,22,1,5,1,2,4,1,4,4,3,2,4,4,4,4,0,0,neutral or dissatisfied
47993,Male,Loyal Customer,Business travel,Eco Plus,784,22,4,5,5,5,4,4,5,4,4,3,1,1,3,4,0,6,satisfied
64921,Female,Loyal Customer,Business travel,Business,3530,58,5,5,1,5,4,5,5,5,5,5,4,3,5,3,0,1,satisfied
69530,Female,disloyal Customer,Business travel,Business,2475,29,3,3,3,1,3,1,4,3,3,5,5,4,5,4,0,0,neutral or dissatisfied
31548,Male,Loyal Customer,Personal Travel,Eco,967,27,3,5,3,5,4,3,4,4,4,2,5,5,5,4,0,0,neutral or dissatisfied
38813,Female,Loyal Customer,Personal Travel,Eco,353,23,1,4,1,2,1,1,2,1,3,3,5,3,5,1,8,8,neutral or dissatisfied
112737,Female,Loyal Customer,Business travel,Business,1713,59,2,2,4,2,4,4,4,5,5,5,5,4,5,4,0,0,satisfied
100074,Male,Loyal Customer,Business travel,Business,277,40,0,0,0,1,5,4,4,1,1,1,1,3,1,4,13,9,satisfied
106783,Male,Loyal Customer,Personal Travel,Eco Plus,829,54,3,5,3,1,2,3,2,2,5,5,4,3,4,2,0,0,neutral or dissatisfied
27363,Female,Loyal Customer,Business travel,Eco,1050,46,5,3,3,3,1,1,4,5,5,5,5,4,5,3,0,4,satisfied
44789,Female,Loyal Customer,Personal Travel,Eco,1250,44,5,4,5,3,3,4,4,5,5,5,5,4,5,4,0,0,satisfied
13370,Female,Loyal Customer,Personal Travel,Eco,748,14,1,5,1,1,5,1,1,5,5,2,1,3,1,5,0,0,neutral or dissatisfied
54730,Female,Loyal Customer,Personal Travel,Eco,854,45,3,4,3,2,4,4,4,5,5,3,5,5,5,5,1,0,neutral or dissatisfied
127034,Male,Loyal Customer,Business travel,Business,2495,47,1,1,3,1,2,4,4,4,4,4,4,4,4,3,0,0,satisfied
111676,Female,Loyal Customer,Personal Travel,Eco,991,27,1,5,1,3,1,1,1,1,5,3,5,5,5,1,19,4,neutral or dissatisfied
26965,Female,disloyal Customer,Business travel,Eco,867,28,3,4,4,4,4,4,3,4,2,2,2,4,2,4,56,48,neutral or dissatisfied
38837,Male,Loyal Customer,Business travel,Eco Plus,387,45,3,1,1,1,3,3,3,3,1,2,2,4,4,3,0,0,satisfied
40807,Female,Loyal Customer,Business travel,Eco,590,39,4,5,5,5,4,4,4,4,3,5,2,4,2,4,7,9,neutral or dissatisfied
57299,Female,Loyal Customer,Business travel,Business,1972,43,3,3,3,3,3,4,4,2,2,2,2,3,2,5,20,6,satisfied
9889,Female,Loyal Customer,Business travel,Business,508,51,2,2,2,2,5,5,4,3,3,4,3,3,3,3,0,16,satisfied
40897,Female,Loyal Customer,Personal Travel,Eco,588,69,3,3,3,4,5,3,4,2,2,3,2,3,2,1,0,0,neutral or dissatisfied
3740,Male,Loyal Customer,Personal Travel,Eco,431,66,2,4,2,3,1,2,1,1,5,4,5,4,4,1,0,0,neutral or dissatisfied
63191,Male,Loyal Customer,Business travel,Business,3969,65,0,0,0,2,4,4,4,2,2,2,2,4,2,3,2,5,satisfied
104626,Female,Loyal Customer,Business travel,Eco,861,46,1,4,4,4,2,3,4,1,1,1,1,4,1,4,0,12,neutral or dissatisfied
85713,Male,Loyal Customer,Business travel,Business,1547,40,1,1,1,1,2,5,5,2,2,3,2,4,2,4,1,0,satisfied
52363,Female,Loyal Customer,Personal Travel,Eco,598,64,4,5,5,2,3,4,4,2,2,5,2,4,2,4,0,0,satisfied
45868,Male,Loyal Customer,Business travel,Eco,641,60,2,5,5,5,2,2,2,2,1,5,1,5,3,2,10,10,satisfied
16343,Female,Loyal Customer,Business travel,Business,3854,50,2,2,2,2,3,3,2,4,4,4,5,4,4,2,0,0,satisfied
102285,Male,Loyal Customer,Business travel,Business,3736,52,1,1,1,1,4,4,5,4,4,4,4,4,4,4,0,0,satisfied
55372,Female,Loyal Customer,Business travel,Eco,678,62,2,5,5,5,5,3,2,2,2,2,2,2,2,1,6,42,neutral or dissatisfied
3839,Male,Loyal Customer,Personal Travel,Eco,710,21,5,4,5,2,1,5,1,1,4,5,2,2,1,1,0,0,satisfied
25417,Female,disloyal Customer,Business travel,Eco Plus,1105,23,2,0,1,1,2,1,2,2,3,2,4,2,3,2,13,3,neutral or dissatisfied
74022,Female,disloyal Customer,Business travel,Eco,1333,16,5,5,5,1,3,5,3,3,3,4,4,3,5,3,0,0,satisfied
20183,Male,Loyal Customer,Personal Travel,Eco,403,9,2,5,3,1,5,3,5,5,5,2,5,5,5,5,0,0,neutral or dissatisfied
88306,Male,Loyal Customer,Business travel,Business,594,59,1,1,1,1,3,5,5,5,5,4,5,4,5,3,0,0,satisfied
104665,Male,Loyal Customer,Business travel,Business,641,65,2,4,4,4,3,3,2,2,2,2,2,4,2,2,7,7,neutral or dissatisfied
81725,Female,Loyal Customer,Business travel,Business,2841,28,3,5,5,5,3,3,3,3,4,2,4,1,3,3,0,0,neutral or dissatisfied
70572,Female,Loyal Customer,Personal Travel,Eco,1258,50,2,5,2,3,3,3,5,5,5,2,3,4,5,5,0,0,neutral or dissatisfied
25345,Male,Loyal Customer,Business travel,Business,1558,38,5,5,5,5,1,1,4,3,3,3,3,5,3,2,0,0,satisfied
128669,Male,Loyal Customer,Business travel,Business,2442,50,3,3,3,3,5,5,5,3,5,3,4,5,3,5,15,25,satisfied
84954,Female,Loyal Customer,Business travel,Business,2475,58,1,1,1,1,5,4,4,5,5,5,5,3,5,4,0,1,satisfied
82374,Male,Loyal Customer,Business travel,Business,1953,56,1,1,1,1,5,5,4,4,4,4,4,4,4,5,18,0,satisfied
45761,Male,Loyal Customer,Business travel,Eco,391,52,5,4,4,4,4,5,4,4,2,5,4,1,1,4,0,0,satisfied
86706,Female,Loyal Customer,Business travel,Business,1747,45,3,3,3,3,4,4,4,2,2,2,2,4,2,5,0,0,satisfied
76158,Female,disloyal Customer,Business travel,Eco,289,38,3,1,3,4,5,3,5,5,4,1,3,1,3,5,0,0,neutral or dissatisfied
28243,Female,Loyal Customer,Personal Travel,Eco,1009,7,2,5,2,1,5,2,3,5,3,5,5,5,4,5,0,0,neutral or dissatisfied
36294,Female,Loyal Customer,Business travel,Business,2263,44,4,4,4,4,5,4,2,4,4,4,5,2,4,3,0,0,satisfied
32183,Female,Loyal Customer,Business travel,Business,1688,55,3,3,3,3,3,2,5,5,5,5,3,3,5,1,0,3,satisfied
100485,Female,Loyal Customer,Business travel,Business,580,29,3,3,3,3,3,3,3,3,1,4,4,3,4,3,0,0,neutral or dissatisfied
27426,Male,disloyal Customer,Business travel,Eco,954,27,3,3,3,3,3,3,3,3,1,1,3,3,3,3,0,6,neutral or dissatisfied
13610,Female,Loyal Customer,Business travel,Eco Plus,106,38,2,4,4,4,2,2,2,2,4,2,3,2,4,2,0,0,neutral or dissatisfied
98903,Male,Loyal Customer,Personal Travel,Business,543,65,3,2,3,2,2,2,2,2,2,3,4,1,2,4,0,0,neutral or dissatisfied
45073,Male,Loyal Customer,Personal Travel,Eco,265,37,1,4,1,4,5,1,5,5,3,5,3,2,4,5,11,2,neutral or dissatisfied
19009,Female,disloyal Customer,Business travel,Eco,871,22,2,2,2,3,5,2,5,5,4,4,3,2,4,5,0,0,neutral or dissatisfied
101026,Female,Loyal Customer,Personal Travel,Eco,867,29,2,4,2,3,2,2,2,2,2,2,3,3,4,2,10,24,neutral or dissatisfied
33713,Female,Loyal Customer,Personal Travel,Eco,759,37,4,4,4,4,5,4,5,5,4,3,4,3,4,5,0,0,satisfied
72759,Male,disloyal Customer,Business travel,Business,1045,23,0,3,0,1,5,0,5,5,3,5,5,4,5,5,0,0,satisfied
106283,Female,Loyal Customer,Business travel,Business,204,38,2,4,4,4,1,3,4,3,3,3,2,2,3,4,44,48,neutral or dissatisfied
126821,Female,Loyal Customer,Business travel,Business,2125,60,3,3,3,3,3,3,5,4,4,4,4,4,4,4,4,0,satisfied
60071,Female,Loyal Customer,Business travel,Business,1911,45,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0,satisfied
99793,Female,disloyal Customer,Business travel,Eco,632,27,3,1,3,2,5,3,5,5,4,5,3,3,3,5,1,0,neutral or dissatisfied
62504,Female,Loyal Customer,Business travel,Business,1781,56,4,5,4,4,4,5,4,5,5,5,5,3,5,3,0,6,satisfied
2138,Female,Loyal Customer,Personal Travel,Eco,431,13,2,4,3,2,1,3,1,1,5,2,5,5,5,1,2,2,neutral or dissatisfied
68298,Male,Loyal Customer,Business travel,Business,1797,42,5,5,5,5,5,4,5,4,4,4,4,4,4,4,0,0,satisfied
109519,Male,Loyal Customer,Business travel,Business,861,23,4,2,2,2,4,3,4,4,2,3,3,2,2,4,0,0,neutral or dissatisfied
86655,Male,Loyal Customer,Personal Travel,Eco,746,25,1,4,1,3,3,1,3,3,3,4,5,3,5,3,0,0,neutral or dissatisfied
56526,Male,Loyal Customer,Business travel,Business,2142,55,5,5,5,5,5,4,4,5,5,5,5,3,5,4,3,6,satisfied
36990,Male,disloyal Customer,Business travel,Eco,667,30,4,4,5,4,2,5,2,2,4,1,3,2,3,2,20,21,neutral or dissatisfied
57445,Male,Loyal Customer,Business travel,Business,334,49,0,0,0,2,3,4,5,4,4,4,4,3,4,3,0,0,satisfied
102660,Male,disloyal Customer,Business travel,Business,255,37,5,5,5,2,4,5,4,4,5,4,5,5,4,4,3,0,satisfied
110077,Female,Loyal Customer,Personal Travel,Business,1048,31,1,4,1,3,5,1,5,5,4,4,5,3,5,5,0,2,neutral or dissatisfied
77740,Female,disloyal Customer,Business travel,Business,331,40,4,4,4,5,5,4,5,5,1,1,5,2,5,5,0,0,neutral or dissatisfied
17779,Male,Loyal Customer,Business travel,Eco,1075,21,4,3,3,3,4,4,5,4,1,2,2,3,5,4,0,4,satisfied
67275,Female,Loyal Customer,Personal Travel,Eco,929,42,1,4,1,4,3,4,4,1,1,1,1,4,1,5,11,2,neutral or dissatisfied
42897,Male,disloyal Customer,Business travel,Eco,422,33,1,1,1,3,5,1,5,5,1,2,3,3,4,5,0,0,neutral or dissatisfied
60034,Female,Loyal Customer,Personal Travel,Eco,1023,36,2,5,2,1,5,2,5,5,2,5,4,5,2,5,11,13,neutral or dissatisfied
33763,Male,Loyal Customer,Personal Travel,Eco,266,48,3,0,3,5,3,3,3,3,5,5,5,3,5,3,0,0,neutral or dissatisfied
75822,Female,Loyal Customer,Personal Travel,Business,1440,25,5,4,5,2,4,5,4,4,4,3,4,3,5,4,0,0,satisfied
75429,Male,Loyal Customer,Business travel,Business,2342,10,2,4,4,4,2,2,2,2,4,5,3,3,4,2,6,16,neutral or dissatisfied
41066,Male,Loyal Customer,Business travel,Business,3521,42,3,2,4,4,2,4,3,4,4,4,3,2,4,3,0,0,neutral or dissatisfied
124415,Female,Loyal Customer,Business travel,Business,2268,46,4,4,4,4,5,5,5,4,4,4,4,4,4,4,9,1,satisfied
48418,Male,Loyal Customer,Business travel,Eco,948,37,5,3,3,3,5,5,5,5,2,2,5,2,3,5,30,28,satisfied
53960,Male,Loyal Customer,Business travel,Business,1325,48,3,3,3,3,5,4,4,5,5,5,5,3,5,5,6,2,satisfied
17653,Male,Loyal Customer,Business travel,Eco,1008,36,4,5,5,5,4,4,4,4,2,4,3,2,2,4,0,0,satisfied
124108,Female,Loyal Customer,Business travel,Business,3506,44,3,3,3,3,2,4,5,4,4,5,4,3,4,3,2,1,satisfied
73102,Female,Loyal Customer,Business travel,Business,2174,40,4,3,3,3,3,3,4,4,4,4,4,1,4,1,55,44,neutral or dissatisfied
15467,Female,Loyal Customer,Personal Travel,Eco,331,22,5,5,3,4,5,3,5,5,3,2,4,4,5,5,0,0,satisfied
78606,Female,Loyal Customer,Business travel,Business,1426,59,2,2,2,2,5,4,4,5,5,5,5,3,5,3,41,28,satisfied
110827,Female,Loyal Customer,Personal Travel,Eco,990,24,3,5,3,3,3,3,3,3,3,3,4,3,4,3,0,0,neutral or dissatisfied
77342,Female,Loyal Customer,Business travel,Business,2230,43,5,5,5,5,3,4,4,4,4,4,4,4,4,4,42,29,satisfied
55308,Female,Loyal Customer,Personal Travel,Eco,2072,8,1,3,1,3,3,1,3,3,1,1,3,4,3,3,32,9,neutral or dissatisfied
68808,Female,Loyal Customer,Personal Travel,Eco,861,39,4,3,4,1,3,4,3,3,1,1,2,2,5,3,0,0,neutral or dissatisfied
76277,Male,Loyal Customer,Business travel,Eco,427,38,3,5,5,5,3,4,3,3,1,5,3,4,2,3,1,20,satisfied
52308,Male,disloyal Customer,Business travel,Eco,651,18,5,4,4,2,5,4,5,5,2,3,5,5,4,5,0,0,satisfied
37248,Female,Loyal Customer,Personal Travel,Business,944,52,1,2,1,2,2,3,2,2,2,1,2,1,2,2,34,48,neutral or dissatisfied
21072,Female,Loyal Customer,Business travel,Eco,152,60,3,5,5,5,1,4,3,4,4,3,4,4,4,1,0,0,neutral or dissatisfied
72919,Female,disloyal Customer,Business travel,Business,1096,28,2,3,3,3,5,3,5,5,3,4,4,4,4,5,0,0,neutral or dissatisfied
87979,Female,Loyal Customer,Business travel,Business,250,58,0,1,1,3,4,4,4,1,1,1,1,4,1,3,13,3,satisfied
124974,Male,Loyal Customer,Business travel,Business,184,48,5,5,5,5,3,4,4,4,4,4,5,3,4,4,0,0,satisfied
